Argument Unit ID,Corpus Name,AIFdb Unit ID,AIFdb Map ID  
685,looc1,60260,4100
686,looc1,52037,2859
687,looc1,48669,2399
687,looc1,48669,2443
687,looc1,48669,2391
687,looc1,48669,2402
688,looc1,49026,2399
689,looc1,52614,2945
690,looc1,55950,3454
691,looc1,56144,3740
691,looc1,56144,3731
691,looc1,56144,3754
691,looc1,56144,3483
691,looc1,56144,3830
691,looc1,56144,3791
691,looc1,56144,3643
691,looc1,56144,3853
691,looc1,56144,3811
691,looc1,56144,3833
691,looc1,56144,3482
691,looc1,56144,3484
692,looc1,57925,3740
692,looc1,57925,3833
693,looc1,52239,2908
693,looc1,52239,2887
694,looc1,52375,2908
695,looc1,53638,3306
695,looc1,53638,3423
695,looc1,53638,3269
695,looc1,53638,3373
695,looc1,53638,3110
695,looc1,53638,3216
696,looc1,50000,2672
696,looc1,50000,2779
696,looc1,50000,2538
697,looc1,50813,2672
698,looc1,54063,3160
699,looc1,61397,4293
700,looc1,51978,2919
700,looc1,51978,2851
700,looc1,51978,2976
701,looc1,61185,4257
702,looc1,58044,3759
703,looc1,59776,4019
703,looc1,59776,4105
704,looc1,57164,3703
704,looc1,57164,3687
704,looc1,57164,3616
705,looc1,57700,3703
706,looc1,53223,3078
706,looc1,53223,3045
706,looc1,53223,3092
707,looc1,56504,3707
707,looc1,56504,3784
707,looc1,56504,3524
707,looc1,56504,3719
708,looc1,57727,3707
709,looc1,56971,3836
709,looc1,56971,3586
710,looc1,49032,2400
711,looc1,59896,4038
712,looc1,53951,3147
712,looc1,53951,3190
713,looc1,60358,4117
714,looc1,53401,3074
715,looc1,50339,2591
716,looc1,58690,3868
717,looc1,58692,3868
718,looc1,53565,3101
718,looc1,53565,3105
719,looc1,49839,2512
720,looc1,51704,2902
720,looc1,51704,2817
720,looc1,51704,3012
721,looc1,52962,3016
721,looc1,52962,3004
722,looc1,48898,2778
722,looc1,48898,2384
722,looc1,48898,2771
723,looc1,51415,2778
724,looc1,59310,3950
724,looc1,59310,4114
724,looc1,59310,3980
724,looc1,59310,4119
724,looc1,59310,4042
724,looc1,59310,4295
725,looc1,54591,3235
725,looc1,54591,3330
726,looc1,54079,3162
726,looc1,54079,3350
727,looc1,58716,3872
728,looc1,59819,4026
729,looc1,61028,4232
730,looc1,61030,4232
731,looc1,61284,4274
731,looc1,61284,4276
732,looc1,54424,3210
732,looc1,54424,3280
733,looc1,54426,3210
733,looc1,54426,3397
733,looc1,54426,3318
733,looc1,54426,3280
734,looc1,56552,3530
734,looc1,56552,3536
735,looc1,52174,2878
736,looc1,52176,2878
737,looc1,58493,3835
738,looc1,58495,3835
739,looc1,52232,2990
739,looc1,52232,2886
740,looc1,52824,2990
740,looc1,52824,2980
741,looc1,54908,3322
741,looc1,54908,3421
741,looc1,54908,3285
742,looc1,55154,3322
743,looc1,60726,4180
744,looc1,60728,4180
745,looc1,49390,2619
745,looc1,49390,2445
746,looc1,50503,2619
746,looc1,50503,2686
747,looc1,52006,2855
748,looc1,59032,4073
748,looc1,59032,4161
748,looc1,59032,3914
748,looc1,59032,4298
748,looc1,59032,4032
749,looc1,60103,4073
750,looc1,53815,3131
751,looc1,53817,3131
752,looc1,53343,3065
753,looc1,53345,3065
754,looc1,51992,3052
754,looc1,51992,2853
754,looc1,51992,2907
755,looc1,59684,4023
755,looc1,59684,4186
755,looc1,59684,4004
755,looc1,59684,4027
755,looc1,59684,4126
755,looc1,59684,4080
755,looc1,59684,4203
756,looc1,59442,3966
757,looc1,54566,3294
757,looc1,54566,3347
757,looc1,54566,3358
757,looc1,54566,3232
758,looc1,51011,2706
759,looc1,49132,2643
759,looc1,49132,2412
759,looc1,49132,2642
760,looc1,48973,2605
760,looc1,48973,2604
760,looc1,48973,2649
760,looc1,48973,2606
760,looc1,48973,2393
760,looc1,48973,2748
760,looc1,48973,2751
760,looc1,48973,2750
761,looc1,48975,2605
761,looc1,48975,2642
761,looc1,48975,2393
761,looc1,48975,2751
762,looc1,58094,3768
762,looc1,58094,3769
762,looc1,58094,3882
762,looc1,58094,3816
763,looc1,49190,2420
764,looc1,49192,2420
764,looc1,49192,2720
764,looc1,49192,2580
765,looc1,50050,2679
765,looc1,50050,2546
766,looc1,52355,2905
766,looc1,52355,3026
767,looc1,54665,3456
767,looc1,54665,3247
767,looc1,54665,3263
767,looc1,54665,3393
768,looc1,50949,2696
769,looc1,52560,3044
769,looc1,52560,2936
770,looc1,53216,3044
771,looc1,49979,2535
772,looc1,49981,2535
773,looc1,56561,3715
773,looc1,56561,3531
773,looc1,56561,3841
773,looc1,56561,3790
774,looc1,56563,3715
774,looc1,56563,3531
774,looc1,56563,3790
775,looc1,57864,3730
775,looc1,57003,3591
776,looc1,49397,2789
776,looc1,49397,2446
777,looc1,51053,2789
777,looc1,51053,2713
778,looc1,52486,2925
779,looc1,51893,3096
779,looc1,51893,2841
780,looc1,53525,3096
781,looc1,49291,2433
781,looc1,49291,2445
781,looc1,49291,2446
782,looc1,59929,4043
783,looc1,50510,2695
783,looc1,50510,2687
783,looc1,50510,2690
783,looc1,50510,2691
783,looc1,50510,2712
783,looc1,50510,2704
783,looc1,50510,2620
783,looc1,50510,2688
783,looc1,50510,2684
784,looc1,58872,3894
784,looc1,60236,4096
785,looc1,56928,3582
785,looc1,56928,3592
785,looc1,56928,3614
785,looc1,56928,3609
785,looc1,56928,3714
785,looc1,56928,3580
785,looc1,56928,3843
786,looc1,56943,3582
787,looc1,48779,2676
787,looc1,48779,2476
787,looc1,48779,2369
787,looc1,48779,2534
787,looc1,48779,2788
788,looc1,50834,2676
788,looc1,50834,2788
789,looc1,58906,4001
789,looc1,58906,4112
789,looc1,58906,3899
789,looc1,58906,4262
789,looc1,58906,4044
789,looc1,58906,4259
789,looc1,58906,3988
789,looc1,58906,4214
789,looc1,58906,3898
790,looc1,58908,4001
790,looc1,58908,4112
790,looc1,58908,4214
790,looc1,58908,3898
791,looc1,56724,3550
792,looc1,56579,3533
793,looc1,56581,3533
794,looc1,57630,3692
795,looc1,57632,3692
796,looc1,52656,3011
796,looc1,52656,2952
796,looc1,52656,3021
797,looc1,53012,3011
798,looc1,58070,3764
799,looc1,55025,3443
799,looc1,55025,3303
800,looc1,55883,3443
801,looc1,59376,3958
802,looc1,48700,2362
802,looc1,48700,2360
802,looc1,48700,2438
802,looc1,48700,2434
802,looc1,48700,2444
803,looc1,51193,2738
804,looc1,54802,3268
805,looc1,57885,3850
805,looc1,57885,3733
806,looc1,57483,3847
806,looc1,57483,3668
807,looc1,55102,3327
807,looc1,55102,3314
808,looc1,55186,3327
808,looc1,55186,3389
809,looc1,57122,3680
809,looc1,57122,3627
809,looc1,57122,3610
810,looc1,57124,3680
810,looc1,57124,3610
811,looc1,54094,3164
812,looc1,58272,3862
812,looc1,58272,3858
812,looc1,58272,3799
813,looc1,58655,3862
814,looc1,54729,3256
815,looc1,56930,3788
815,looc1,56930,3580
815,looc1,56930,3647
816,looc1,57317,3788
816,looc1,57317,3716
816,looc1,57317,3641
817,looc1,53937,3145
817,looc1,53937,3388
818,looc1,52777,3020
818,looc1,52777,3013
818,looc1,52777,3007
818,looc1,52777,2973
819,looc1,57417,3657
820,looc1,52051,2861
821,looc1,52053,2861
821,looc1,52053,2972
821,looc1,52053,2868
822,looc1,51884,2840
823,looc1,51886,2840
823,looc1,51886,3080
823,looc1,51886,3019
823,looc1,51886,2921
824,looc1,56765,3781
824,looc1,56765,3555
824,looc1,56765,3635
825,looc1,50557,2629
826,looc1,50559,2629
827,looc1,54121,3167
828,looc1,56656,3780
828,looc1,56656,3700
828,looc1,56656,3576
828,looc1,56656,3542
828,looc1,56656,3738
829,looc1,58162,3780
829,looc1,58162,3869
830,looc1,53542,3098
830,looc1,53542,3382
830,looc1,53542,3209
831,looc1,56470,3614
831,looc1,56470,3714
831,looc1,56470,3520
831,looc1,56470,3843
831,looc1,56470,3641
832,looc1,60547,4254
832,looc1,60547,4150
833,looc1,56108,3817
833,looc1,56108,3478
833,looc1,56108,3613
833,looc1,56108,3615
834,looc1,59601,3990
835,looc1,50177,2566
836,looc1,53172,3037
837,looc1,51032,2710
838,looc1,49592,2476
839,looc1,57619,3690
840,looc1,52086,2964
840,looc1,52086,2865
840,looc1,52086,3023
840,looc1,52086,3058
841,looc1,57852,3728
842,looc1,54001,3153
843,looc1,54003,3153
843,looc1,54003,3301
843,looc1,54003,3366
843,looc1,54003,3211
844,looc1,53741,3279
844,looc1,53741,3337
844,looc1,53741,3122
845,looc1,54044,3158
846,looc1,54046,3158
847,looc1,49612,2574
847,looc1,49612,2479
848,looc1,49249,2587
848,looc1,49249,2427
848,looc1,49249,2728
849,looc1,50309,2587
850,looc1,58965,4280
850,looc1,58965,4201
850,looc1,58965,4013
850,looc1,58965,3905
850,looc1,58965,4086
851,looc1,51539,2797
851,looc1,51539,3024
852,looc1,51541,2797
853,looc1,59103,3923
853,looc1,59103,4197
853,looc1,59103,3999
853,looc1,59103,4098
854,looc1,59205,3936
855,looc1,57235,3627
856,looc1,54254,3445
856,looc1,54254,3463
856,looc1,54254,3194
856,looc1,54254,3186
856,looc1,54254,3197
856,looc1,54254,3434
857,looc1,54256,3445
857,looc1,54256,3186
857,looc1,54256,3405
858,looc1,60981,4224
859,looc1,50465,2613
860,looc1,50467,2613
861,looc1,56285,3499
862,looc1,56287,3499
862,looc1,56287,3840
862,looc1,56287,3723
863,looc1,49114,2415
863,looc1,49114,2411
863,looc1,49114,2410
864,looc1,59875,4035
865,looc1,56546,3529
865,looc1,56546,3792
866,looc1,50063,2782
866,looc1,50063,2673
866,looc1,50063,2548
867,looc1,59212,3937
867,looc1,59212,4303
867,looc1,59212,4193
868,looc1,56088,3476
869,looc1,59495,3973
869,looc1,60491,4141
870,looc1,54927,3288
871,looc1,50911,2690
872,looc1,49532,2467
873,looc1,49685,2490
874,looc1,49066,2404
874,looc1,49066,2406
875,looc1,49140,2648
875,looc1,49140,2753
875,looc1,49140,2607
875,looc1,49140,2413
876,looc1,59840,4029
877,looc1,51761,2824
877,looc1,51761,3017
877,looc1,51761,2944
877,looc1,51761,3079
878,looc1,58700,3869
879,looc1,59811,4025
879,looc1,59811,4037
880,looc1,51109,2729
880,looc1,51109,2723
881,looc1,58424,3822
882,looc1,55478,3376
883,looc1,61453,4302
884,looc1,54990,3298
884,looc1,54990,3408
885,looc1,54992,3298
886,looc1,49823,2510
887,looc1,52031,3085
887,looc1,52031,2858
887,looc1,52031,2899
887,looc1,52031,2918
887,looc1,52031,2984
888,looc1,56985,3766
888,looc1,56985,3828
888,looc1,56985,3701
888,looc1,56985,3588
889,looc1,57720,3858
889,looc1,57720,3706
890,looc1,55558,3390
891,looc1,53576,3240
891,looc1,53576,3356
891,looc1,53576,3401
891,looc1,53576,3220
891,looc1,53576,3102
892,looc1,54622,3240
892,looc1,54622,3291
893,looc1,58535,3842
894,looc1,52970,3005
895,looc1,58676,3866
896,looc1,60534,4148
897,looc1,59017,3912
898,looc1,60295,4106
899,looc1,55145,3321
899,looc1,55145,3337
899,looc1,55145,3350
899,looc1,55145,3354
899,looc1,55145,3324
899,looc1,55145,3361
900,looc1,55147,3321
901,looc1,55235,3410
901,looc1,55235,3335
902,looc1,52382,2963
902,looc1,52382,3077
902,looc1,52382,2997
902,looc1,52382,2909
903,looc1,60613,4161
904,looc1,60895,4301
904,looc1,60895,4209
904,looc1,60895,4288
905,looc1,61446,4301
906,looc1,48768,2368
907,looc1,48770,2368
907,looc1,48770,2670
908,looc1,49007,2397
909,looc1,49009,2397
910,looc1,55074,3342
910,looc1,55074,3453
910,looc1,55074,3310
911,looc1,55284,3342
912,looc1,49359,2504
912,looc1,49359,2441
912,looc1,49359,2615
912,looc1,49359,2521
913,looc1,49782,2504
913,looc1,49782,2615
913,looc1,49782,2533
914,looc1,55601,3397
915,looc1,60606,4160
916,looc1,55823,3433
917,looc1,56159,3487
917,looc1,56159,3612
917,looc1,56159,3606
917,looc1,56159,3484
917,looc1,56159,3485
918,looc1,56182,3487
919,looc1,53841,3270
919,looc1,53841,3364
919,looc1,53841,3134
919,looc1,53841,3428
920,looc1,54814,3270
921,looc1,54689,3425
921,looc1,54689,3251
922,looc1,55774,3425
923,looc1,56344,3586
923,looc1,56344,3572
923,looc1,56344,3722
923,looc1,56344,3637
923,looc1,56344,3506
924,looc1,58102,3769
925,looc1,58994,3909
925,looc1,58994,4278
926,looc1,53630,3347
926,looc1,53630,3109
926,looc1,53630,3446
926,looc1,53630,3232
927,looc1,49465,2632
927,looc1,49465,2457
928,looc1,50576,2632
929,looc1,51501,2792
930,looc1,53967,3149
931,looc1,48797,2549
931,looc1,48797,2483
931,looc1,48797,2785
931,looc1,48797,2677
931,looc1,48797,2371
932,looc1,50069,2549
932,looc1,50069,2785
932,looc1,50069,2677
933,looc1,60649,4248
933,looc1,60649,4167
934,looc1,59346,4129
934,looc1,59346,3954
935,looc1,57489,3669
935,looc1,57489,3772
936,looc1,57491,3669
937,looc1,49920,2525
938,looc1,56477,3521
939,looc1,56479,3521
940,looc1,53690,3470
940,looc1,53690,3116
941,looc1,53607,3200
941,looc1,53607,3106
941,looc1,53607,3286
942,looc1,54356,3200
943,looc1,55128,3318
944,looc1,49247,2427
944,looc1,49247,2430
945,looc1,53883,3404
945,looc1,53883,3139
946,looc1,55644,3404
947,looc1,60153,4140
947,looc1,60153,4113
947,looc1,60153,4111
947,looc1,60153,4081
947,looc1,60153,4124
948,looc1,51783,2958
948,looc1,51783,2827
948,looc1,51783,3004
949,looc1,52692,2958
950,looc1,56681,3545
950,looc1,56681,3574
950,looc1,56681,3670
951,looc1,56683,3545
951,looc1,56683,3574
951,looc1,56683,3670
952,looc1,54012,3395
952,looc1,54012,3154
953,looc1,54821,3395
953,looc1,54821,3370
953,looc1,54821,3290
953,looc1,54821,3398
953,looc1,54821,3271
953,looc1,54821,3471
954,looc1,57116,3609
954,looc1,57116,3663
955,looc1,59292,3948
956,looc1,49327,2514
956,looc1,49327,2494
956,looc1,49327,2682
956,looc1,49327,2708
956,looc1,49327,2437
957,looc1,49854,2514
957,looc1,49854,2682
957,looc1,49854,2708
958,looc1,54381,3203
959,looc1,52817,3070
959,looc1,52817,3045
959,looc1,52817,2979
960,looc1,53917,3213
960,looc1,53917,3143
960,looc1,53917,3248
961,looc1,54444,3213
961,looc1,54444,3248
962,looc1,61336,4283
963,looc1,57324,3642
964,looc1,57384,3840
964,looc1,57384,3652
965,looc1,55927,3450
966,looc1,53856,3225
966,looc1,53856,3378
966,looc1,53856,3136
967,looc1,54520,3225
967,looc1,54520,3370
968,looc1,53792,3320
968,looc1,53792,3128
969,looc1,53800,3320
969,looc1,53800,3129
970,looc1,52012,2856
971,looc1,52014,2856
972,looc1,53749,3212
972,looc1,53749,3365
972,looc1,53749,3123
972,looc1,53749,3259
972,looc1,53749,3455
973,looc1,61212,4261
974,looc1,57131,3704
974,looc1,57131,3611
974,looc1,57131,3779
975,looc1,57133,3704
975,looc1,57133,3611
976,looc1,50685,2652
977,looc1,61192,4258
978,looc1,61194,4258
979,looc1,56364,3508
979,looc1,56364,3593
979,looc1,56364,3639
980,looc1,53866,3137
980,looc1,53866,3442
980,looc1,53866,3324
981,looc1,61065,4237
982,looc1,52995,3009
983,looc1,56405,3513
984,looc1,53849,3412
984,looc1,53849,3135
984,looc1,53849,3323
985,looc1,52162,2941
985,looc1,52162,2876
986,looc1,48834,2376
987,looc1,56963,3585
988,looc1,54114,3467
988,looc1,54114,3166
989,looc1,50276,2608
989,looc1,50276,2581
990,looc1,49366,2531
990,looc1,49366,2442
991,looc1,57568,3748
991,looc1,57568,3785
991,looc1,57568,3682
991,looc1,57568,3818
992,looc1,57977,3748
993,looc1,51916,2844
994,looc1,51918,2844
995,looc1,51491,2791
996,looc1,51493,2791
997,looc1,60069,4149
997,looc1,60069,4067
998,looc1,51055,2713
999,looc1,60587,4157
1000,looc1,54243,3184
1001,looc1,53872,3138
1002,looc1,53874,3138
1003,looc1,49087,2407
1004,looc1,49089,2407
1004,looc1,49089,2450
1005,looc1,55472,3375
1005,looc1,55472,3441
1006,looc1,51959,2882
1006,looc1,51959,2968
1006,looc1,51959,2849
1006,looc1,51959,3071
1007,looc1,52201,2882
1008,looc1,54888,3406
1008,looc1,54888,3326
1008,looc1,54888,3282
1009,looc1,53790,3128
1010,looc1,49637,2483
1011,looc1,57838,3726
1011,looc1,57838,3767
1011,looc1,56620,3538
1011,looc1,56620,3540
1012,looc1,54294,3192
1013,looc1,54296,3192
1014,looc1,53307,3061
1014,looc1,53307,3059
1015,looc1,59269,4006
1015,looc1,59269,3945
1016,looc1,59698,4006
1017,looc1,60997,4227
1018,looc1,60999,4227
1019,looc1,51791,2828
1019,looc1,51791,3075
1019,looc1,51791,2891
1020,looc1,54303,3193
1021,looc1,56117,3479
1021,looc1,56117,3804
1021,looc1,56117,3853
1022,looc1,53806,3130
1022,looc1,53806,3134
1022,looc1,53806,3133
1023,looc1,53808,3130
1024,looc1,51509,2962
1024,looc1,51509,2793
1025,looc1,48734,2367
1025,looc1,48734,2364
1026,looc1,48762,2367
1027,looc1,56312,3502
1028,looc1,55244,3356
1028,looc1,55244,3401
1028,looc1,55244,3336
1029,looc1,59188,4031
1029,looc1,59188,3934
1029,looc1,59188,3938
1029,looc1,59188,4024
1030,looc1,57604,3688
1031,looc1,57606,3688
1032,looc1,56916,3578
1032,looc1,57798,3720
1033,looc1,56629,3539
1034,looc1,56631,3539
1034,looc1,56631,3864
1034,looc1,56631,3757
1034,looc1,56631,3597
1034,looc1,56631,3685
1035,looc1,49872,2691
1035,looc1,49872,2517
1036,looc1,54701,3253
1037,looc1,58151,3778
1037,looc1,58151,3821
1038,looc1,51694,2816
1039,looc1,52535,2933
1039,looc1,52535,2937
1040,looc1,52537,2933
1041,looc1,58186,3784
1042,looc1,58290,3802
1043,looc1,58292,3802
1044,looc1,60868,4205
1045,looc1,58799,3885
1046,looc1,49116,2410
1046,looc1,49116,2451
1046,looc1,49116,2752
1047,looc1,59711,4008
1047,looc1,59711,4138
1048,looc1,56189,3488
1049,looc1,51843,3063
1049,looc1,51843,2877
1049,looc1,51843,2974
1049,looc1,51843,2835
1049,looc1,51843,2966
1050,looc1,52738,3063
1050,looc1,52738,2966
1051,looc1,49325,2494
1051,looc1,49325,2437
1052,looc1,60647,4236
1052,looc1,60647,4167
1052,looc1,60647,4172
1052,looc1,58788,3884
1052,looc1,58788,3998
1053,looc1,49927,2526
1054,looc1,51557,2799
1055,looc1,51559,2799
1055,looc1,51559,2998
1055,looc1,51559,3080
1055,looc1,51559,3019
1055,looc1,51559,3042
1055,looc1,51559,2921
1056,looc1,49081,2599
1056,looc1,49081,2406
1056,looc1,49081,2626
1057,looc1,58916,3899
1057,looc1,58916,4262
1057,looc1,58916,4044
1058,looc1,49096,2408
1059,looc1,53919,3469
1059,looc1,53919,3143
1060,looc1,56033,3469
1061,looc1,49105,2409
1062,looc1,49107,2409
1063,looc1,56423,3515
1063,looc1,57945,3743
1064,looc1,56425,3515
1064,looc1,56425,3662
1065,looc1,54630,3241
1066,looc1,53945,3146
1067,looc1,61136,4249
1068,looc1,56224,3591
1068,looc1,56224,3492
1068,looc1,56224,3656
1069,looc1,48754,2541
1069,looc1,48754,2668
1069,looc1,48754,2366
1069,looc1,48754,2781
1070,looc1,50021,2541
1070,looc1,50021,2668
1070,looc1,50021,2781
1071,looc1,53899,3141
1072,looc1,58194,3785
1073,looc1,58361,3813
1073,looc1,58361,3834
1074,looc1,58363,3813
1075,looc1,59179,3933
1076,looc1,52943,3001
1077,looc1,52945,3001
1078,looc1,54865,3278
1079,looc1,56605,3536
1080,looc1,50936,2694
1081,looc1,60527,4147
1082,looc1,48777,2369
1083,looc1,59030,3914
1084,looc1,52416,3069
1084,looc1,52416,2982
1084,looc1,52416,2914
1084,looc1,52416,2923
1085,looc1,56883,3572
1085,looc1,56883,3722
1085,looc1,56883,3637
1086,looc1,58284,3801
1087,looc1,54132,3168
1088,looc1,51859,2837
1089,looc1,51861,2837
1089,looc1,51861,2977
1090,looc1,60301,4298
1090,looc1,60301,4241
1090,looc1,60301,4107
1091,looc1,49232,2730
1091,looc1,49232,2425
1092,looc1,54175,3174
1093,looc1,48992,2395
1094,looc1,53207,3043
1095,looc1,53209,3043
1096,looc1,51999,2977
1096,looc1,51999,2994
1096,looc1,51999,2874
1096,looc1,51999,2911
1096,looc1,51999,2854
1097,looc1,50693,2653
1097,looc1,50693,2775
1098,looc1,52260,3039
1098,looc1,52260,2890
1099,looc1,52732,2965
1100,looc1,58034,3758
1101,looc1,58036,3758
1102,looc1,58922,3900
1103,looc1,58924,3900
1103,looc1,58924,4194
1103,looc1,58924,4055
1104,looc1,50183,2567
1104,looc1,50183,2570
1105,looc1,50185,2567
1106,looc1,59792,4022
1107,looc1,57017,3593
1107,looc1,57017,3838
1108,looc1,56468,3520
1109,looc1,56215,3856
1109,looc1,56215,3491
1110,looc1,56106,3478
1111,looc1,54941,3290
1112,looc1,55780,3426
1113,looc1,55782,3426
1114,looc1,56441,3517
1115,looc1,56443,3517
1115,looc1,56443,3779
1116,looc1,54408,3207
1117,looc1,50162,2564
1118,looc1,49207,2500
1118,looc1,49207,2422
1118,looc1,49207,2530
1118,looc1,49207,2612
1118,looc1,49207,2718
1119,looc1,53847,3135
1120,looc1,57041,3597
1121,looc1,55491,3378
1122,looc1,51737,2821
1123,looc1,56251,3495
1124,looc1,52106,2868
1125,looc1,49972,2534
1126,looc1,49309,2516
1126,looc1,49309,2435
1126,looc1,49309,2683
1127,looc1,53559,3100
1128,looc1,51841,2877
1128,looc1,51841,2974
1128,looc1,51841,2835
1129,looc1,58518,3839
1130,looc1,49307,2435
1131,looc1,49181,2422
1131,looc1,49181,2419
1132,looc1,51877,2839
1132,looc1,51877,3034
1133,looc1,50749,2664
1133,looc1,50749,2663
1134,looc1,50759,2664
1135,looc1,49750,2499
1135,looc1,49750,2616
1136,looc1,50008,2539
1136,looc1,50008,2776
1136,looc1,50008,2667
1137,looc1,50491,2617
1138,looc1,53337,3064
1139,looc1,56749,3553
1140,looc1,56751,3553
1141,looc1,51807,2830
1142,looc1,48709,2361
1143,looc1,59261,3944
1143,looc1,59261,4034
1143,looc1,59261,4137
1144,looc1,57892,3734
1145,looc1,60117,4075
1145,looc1,60117,4276
1146,looc1,55161,3323
1147,looc1,60173,4084
1148,looc1,58963,3905
1149,looc1,57386,3652
1150,looc1,51622,2807
1151,looc1,48958,2760
1151,looc1,48958,2555
1151,looc1,48958,2638
1151,looc1,48958,2391
1152,looc1,52224,2885
1153,looc1,57166,3616
1153,looc1,57166,3685
1154,looc1,50796,2670
1155,looc1,55943,3453
1156,looc1,51644,2810
1156,looc1,51644,2842
1157,looc1,53731,3191
1157,looc1,53731,3121
1158,looc1,49343,2508
1158,looc1,49343,2705
1158,looc1,49343,2439
1159,looc1,55850,3437
1160,looc1,51781,2827
1161,looc1,58831,4120
1161,looc1,58831,4229
1161,looc1,58831,3889
1162,looc1,61350,4285
1163,looc1,61371,4288
1164,looc1,50929,2693
1164,looc1,50929,2702
1165,looc1,57879,3732
1166,looc1,49696,2492
1167,looc1,57147,3776
1167,looc1,57147,3613
1167,looc1,57147,3615
1168,looc1,58139,3776
1169,looc1,52286,2894
1170,looc1,52288,2894
1171,looc1,52021,2857
1172,looc1,52023,2857
1173,looc1,53286,3055
1174,looc1,56654,3700
1174,looc1,56654,3576
1174,looc1,56654,3542
1174,looc1,56654,3738
1175,looc1,54319,3195
1176,looc1,49357,2441
1177,looc1,52230,2886
1178,looc1,53892,3140
1179,looc1,57348,3650
1179,looc1,57348,3646
1180,looc1,57373,3650
1181,looc1,59335,3953
1182,looc1,59337,3953
1183,looc1,48743,2474
1183,looc1,48743,2365
1184,looc1,49581,2474
1185,looc1,52558,2936
1186,looc1,51754,3076
1186,looc1,51754,2920
1186,looc1,51754,2995
1186,looc1,51754,2823
1187,looc1,51797,2829
1188,looc1,59079,4255
1188,looc1,59079,3920
1188,looc1,59079,4168
1189,looc1,61169,4255
1190,looc1,59344,3954
1191,looc1,49966,2533
1192,looc1,54085,3183
1192,looc1,54085,3163
1193,looc1,52635,2949
1194,looc1,52637,2949
1195,looc1,57805,3721
1196,looc1,57807,3721
1197,looc1,54103,3165
1198,looc1,49335,2438
1198,looc1,49335,2704
1199,looc1,50256,2773
1199,looc1,50256,2578
1200,looc1,50258,2773
1200,looc1,50258,2578
1201,looc1,58003,3752
1201,looc1,58003,3865
1202,looc1,51047,2712
1203,looc1,54573,3233
1204,looc1,54575,3233
1205,looc1,58595,3852
1206,looc1,49041,2401
1207,looc1,51941,2847
1208,looc1,55767,3424
1209,looc1,51162,2733
1210,looc1,56622,3538
1211,looc1,51895,2875
1211,looc1,51895,2999
1211,looc1,51895,2841
1212,looc1,52153,2875
1212,looc1,52153,2999
1213,looc1,59393,3960
1213,looc1,59393,4020
1214,looc1,49880,2518
1215,looc1,48745,2365
1215,looc1,48745,2538
1216,looc1,54270,3188
1217,looc1,56502,3524
1218,looc1,57791,3719
1219,looc1,51336,2775
1219,looc1,51336,2764
1220,looc1,58340,3810
1221,looc1,58342,3810
1222,looc1,60130,4077
1223,looc1,53437,3081
1224,looc1,58623,3857
1225,looc1,58625,3857
1226,looc1,61044,4234
1227,looc1,53858,3398
1227,looc1,53858,3136
1228,looc1,53707,3118
1229,looc1,54976,3296
1230,looc1,59999,4194
1230,looc1,59999,4055
1231,looc1,58765,3881
1232,looc1,49267,2430
1233,looc1,61414,4296
1234,looc1,61416,4296
1235,looc1,49518,2465
1236,looc1,56459,3519
1237,looc1,56461,3519
1238,looc1,48736,2364
1239,looc1,54010,3154
1240,looc1,52076,2864
1241,looc1,52078,2864
1241,looc1,52078,2872
1242,looc1,56124,3480
1242,looc1,56124,3621
1242,looc1,56124,3599
1243,looc1,56126,3480
1243,looc1,56126,3621
1243,looc1,56126,3804
1243,looc1,56126,3599
1244,looc1,55412,3364
1245,looc1,54984,3297
1246,looc1,55723,3417
1247,looc1,55725,3417
1248,looc1,61078,4239
1249,looc1,53881,3139
1249,looc1,53881,3172
1250,looc1,48725,2363
1251,looc1,48727,2363
1251,looc1,48727,2749
1252,looc1,56511,3525
1253,looc1,56513,3525
1253,looc1,56513,3724
1253,looc1,56513,3806
1253,looc1,56513,3658
1254,looc1,51376,2771
1255,looc1,56611,3537
1256,looc1,57744,3710
1257,looc1,57446,3716
1257,looc1,57446,3662
1258,looc1,54038,3157
1259,looc1,58403,3819
1259,looc1,58403,3871
1260,looc1,58577,3849
1260,looc1,58577,3861
1261,looc1,52669,2954
1262,looc1,55667,3408
1263,looc1,60786,4190
1264,looc1,60788,4190
1265,looc1,50803,2671
1266,looc1,50805,2671
1267,looc1,59735,4072
1267,looc1,59735,4012
1268,looc1,56133,3481
1268,looc1,56133,3528
1269,looc1,56135,3481
1270,looc1,54212,3440
1270,looc1,54212,3179
1270,looc1,54212,3242
1270,looc1,54212,3369
1271,looc1,55577,3393
1271,looc1,55577,3461
1272,looc1,49847,2702
1272,looc1,49847,2513
1273,looc1,54112,3166
1274,looc1,50775,2666
1275,looc1,55121,3317
1276,looc1,48825,2375
1277,looc1,52446,2918
1278,looc1,60559,4152
1279,looc1,53077,3023
1280,looc1,54735,3257
1281,looc1,49316,2436
1282,looc1,50148,2562
1283,looc1,50150,2562
1284,looc1,48964,2413
1284,looc1,48964,2392
1285,looc1,61053,4235
1286,looc1,59589,3988
1287,looc1,51408,2777
1288,looc1,55216,3332
1289,looc1,55218,3332
1289,looc1,55218,3439
1290,looc1,54677,3249
1291,looc1,56414,3514
1292,looc1,54363,3201
1293,looc1,54365,3201
1294,looc1,55072,3310
1295,looc1,51577,3051
1295,looc1,51577,2801
